# frame_idx  step  zref
6027 2496490 26.54221250
6028 2496500 26.54052500
6029 2496510 26.53774444
6030 2496520 26.53459444
6031 2496530 26.53187639
6032 2496540 26.53015972
6033 2496550 26.52982222
6034 2496560 26.53091806
6035 2496570 26.53319583
6036 2496580 26.53617361
6037 2496590 26.53922639
6038 2496600 26.54167778
6039 2496610 26.54297917
6040 2496620 26.54290278
6041 2496630 26.54153889
6042 2496640 26.53925417
6043 2496650 26.53654167
6044 2496660 26.53394167
6045 2496670 26.53195278
6046 2496680 26.53085417
6047 2496690 26.53056389
6048 2496700 26.53075972
6049 2496710 26.53105417
6050 2496720 26.53106389
6051 2496730 26.53068889
6052 2496740 26.53007361
6053 2496750 26.52958056
6054 2496760 26.52953611
6055 2496770 26.53014306
6056 2496780 26.53135139
6057 2496790 26.53290278
6058 2496800 26.53444444
6059 2496810 26.53564306
6060 2496820 26.53625556
6061 2496830 26.53613333
6062 2496840 26.53532500
6063 2496850 26.53404722
6064 2496860 26.53255556
6065 2496870 26.53121111
6066 2496880 26.53035556
6067 2496890 26.53026667
6068 2496900 26.53103472
6069 2496910 26.53248056
6070 2496920 26.53424167
6071 2496930 26.53581806
6072 2496940 26.53678194
6073 2496950 26.53682083
6074 2496960 26.53596944
6075 2496970 26.53440694
6076 2496980 26.53252500
6077 2496990 26.53070000
6078 2497000 26.52935139
6079 2497010 26.52870139
6080 2497020 26.52880972
6081 2497030 26.52954306
6082 2497040 26.53073056
6083 2497050 26.53218750
6084 2497060 26.53353333
6085 2497070 26.53438056
6086 2497080 26.53426944
6087 2497090 26.53295833
6088 2497100 26.53051806
6089 2497110 26.52734028
6090 2497120 26.52395833
6091 2497130 26.52094583
6092 2497140 26.51886806
6093 2497150 26.51815556
6094 2497160 26.51900556
6095 2497170 26.52124722
6096 2497180 26.52440694
6097 2497190 26.52775694
6098 2497200 26.53055556
6099 2497210 26.53222778
6100 2497220 26.53247083
6101 2497230 26.53126528
6102 2497240 26.52899444
6103 2497250 26.52620694
6104 2497260 26.52362083
6105 2497270 26.52182083
6106 2497280 26.52109167
6107 2497290 26.52135417
6108 2497300 26.52231528
6109 2497310 26.52362778
6110 2497320 26.52513194
6111 2497330 26.52671250
6112 2497340 26.52834028
6113 2497350 26.53003333
6114 2497360 26.53172083
6115 2497370 26.53332222
6116 2497380 26.53470972
6117 2497390 26.53581806
6118 2497400 26.53665972
6119 2497410 26.53736389
6120 2497420 26.53797361
6121 2497430 26.53861528
6122 2497440 26.53922639
6123 2497450 26.53973750
6124 2497460 26.53999306
6125 2497470 26.53990972
6126 2497480 26.53954583
6127 2497490 26.53889167
6128 2497500 26.53809583
6129 2497510 26.53734167
6130 2497520 26.53688056
6131 2497530 26.53680139
6132 2497540 26.53714444
6133 2497550 26.53769444
6134 2497560 26.53811250
6135 2497570 26.53800556
6136 2497580 26.53708194
6137 2497590 26.53530694
6138 2497600 26.53285000
6139 2497610 26.52996944
6140 2497620 26.52710278
6141 2497630 26.52467500
6142 2497640 26.52304861
6143 2497650 26.52236389
6144 2497660 26.52251944
6145 2497670 26.52320694
6146 2497680 26.52394722
6147 2497690 26.52430417
6148 2497700 26.52380139
6149 2497710 26.52223056
6150 2497720 26.51960833
6151 2497730 26.51636667
6152 2497740 26.51321806
6153 2497750 26.51088889
6154 2497760 26.51008750
6155 2497770 26.51125417
6156 2497780 26.51434444
6157 2497790 26.51878333
6158 2497800 26.52357917
6159 2497810 26.52753194
6160 2497820 26.52968611
6161 2497830 26.52959306
6162 2497840 26.52753889
6163 2497850 26.52453333
6164 2497860 26.52179861
6165 2497870 26.52038750
6166 2497880 26.52098056
6167 2497890 26.52369861
6168 2497900 26.52815000
6169 2497910 26.53359722
6170 2497920 26.53907500
6171 2497930 26.54357361
6172 2497940 26.54635833
6173 2497950 26.54720417
6174 2497960 26.54638056
6175 2497970 26.54462778
6176 2497980 26.54279583
6177 2497990 26.54166389
6178 2498000 26.54176111
6179 2498010 26.54329583
6180 2498020 26.54598194
6181 2498030 26.54926667
6182 2498040 26.55240833
6183 2498050 26.55470556
6184 2498060 26.55554028
6185 2498070 26.55458750
6186 2498080 26.55190556
6187 2498090 26.54795694
6188 2498100 26.54354028
6189 2498110 26.53954167
6190 2498120 26.53675000
6191 2498130 26.53559028
6192 2498140 26.53605000
6193 2498150 26.53769583
6194 2498160 26.53976806
6195 2498170 26.54145000
6196 2498180 26.54203611
6197 2498190 26.54105694
6198 2498200 26.53853194
6199 2498210 26.53482917
6200 2498220 26.53064583
6201 2498230 26.52659306
6202 2498240 26.52311944
6203 2498250 26.52040000
6204 2498260 26.51826667
6205 2498270 26.51637222
6206 2498280 26.51447361
6207 2498290 26.51252500
6208 2498300 26.51061389
6209 2498310 26.50876806
6210 2498320 26.50705417
6211 2498330 26.50557222
6212 2498340 26.50455694
6213 2498350 26.50409722
6214 2498360 26.50417222
6215 2498370 26.50456806
6216 2498380 26.50497917
6217 2498390 26.50519028
6218 2498400 26.50510556
6219 2498410 26.50475833
6220 2498420 26.50431806
6221 2498430 26.50399444
6222 2498440 26.50406944
6223 2498450 26.50477917
6224 2498460 26.50640833
6225 2498470 26.50911250
6226 2498480 26.51292639
6227 2498490 26.51759306
6228 2498500 26.52268333
6229 2498510 26.52760417
6230 2498520 26.53182361
6231 2498530 26.53495833
6232 2498540 26.53695556
6233 2498550 26.53791111
6234 2498560 26.53809028
6235 2498570 26.53787222
6236 2498580 26.53767917
6237 2498590 26.53795833
6238 2498600 26.53902639
6239 2498610 26.54097500
6240 2498620 26.54369167
6241 2498630 26.54683472
6242 2498640 26.54990000
6243 2498650 26.55232361
6244 2498660 26.55357361
6245 2498670 26.55332778
6246 2498680 26.55155417
6247 2498690 26.54859028
6248 2498700 26.54510139
6249 2498710 26.54183333
6250 2498720 26.53949167
6251 2498730 26.53847500
6252 2498740 26.53875139
6253 2498750 26.53985417
6254 2498760 26.54105833
6255 2498770 26.54152500
6256 2498780 26.54062361
6257 2498790 26.53824167
6258 2498800 26.53470694
6259 2498810 26.53058889
6260 2498820 26.52652917
6261 2498830 26.52324167
6262 2498840 26.52121528
6263 2498850 26.52055972
6264 2498860 26.52104861
6265 2498870 26.52207917
6266 2498880 26.52296528
6267 2498890 26.52291528
6268 2498900 26.52163750
6269 2498910 26.51919028
6270 2498920 26.51605694
6271 2498930 26.51294306
6272 2498940 26.51065139
6273 2498950 26.50985694
6274 2498960 26.51084306
6275 2498970 26.51348889
6276 2498980 26.51727083
6277 2498990 26.52138889
6278 2499000 26.52498611
6279 2499010 26.52742917
6280 2499020 26.52856528
6281 2499030 26.52856806
6282 2499040 26.52792222
6283 2499050 26.52731806
6284 2499060 26.52739861
6285 2499070 26.52864167
6286 2499080 26.53118333
6287 2499090 26.53476250
6288 2499100 26.53881250
6289 2499110 26.54257222
6290 2499120 26.54534306
6291 2499130 26.54672500
6292 2499140 26.54671806
6293 2499150 26.54554861
6294 2499160 26.54367917
6295 2499170 26.54162917
6296 2499180 26.54008750
6297 2499190 26.53953472
6298 2499200 26.54023889
6299 2499210 26.54196250
6300 2499220 26.54422222
6301 2499230 26.54641389
6302 2499240 26.54807083
6303 2499250 26.54887639
6304 2499260 26.54879306
6305 2499270 26.54793056
6306 2499280 26.54654306
6307 2499290 26.54484861
6308 2499300 26.54307500
6309 2499310 26.54132222
6310 2499320 26.53962361
6311 2499330 26.53786111
6312 2499340 26.53582361
6313 2499350 26.53324722
6314 2499360 26.52998750
6315 2499370 26.52614583
6316 2499380 26.52195417
6317 2499390 26.51788472
6318 2499400 26.51443472
6319 2499410 26.51212500
6320 2499420 26.51113333
6321 2499430 26.51143194
6322 2499440 26.51263472
6323 2499450 26.51424306
6324 2499460 26.51569028
6325 2499470 26.51651667
6326 2499480 26.51654583
6327 2499490 26.51586111
6328 2499500 26.51480694
6329 2499510 26.51380972
6330 2499520 26.51329028
6331 2499530 26.51349583
6332 2499540 26.51443889
6333 2499550 26.51590139
6334 2499560 26.51764861
6335 2499570 26.51946528
6336 2499580 26.52132083
6337 2499590 26.52321944
6338 2499600 26.52523333
6339 2499610 26.52735139
6340 2499620 26.52950972
6341 2499630 26.53157500
6342 2499640 26.53335556
6343 2499650 26.53490000
6344 2499660 26.53627222
6345 2499670 26.53754444
6346 2499680 26.53874444
6347 2499690 26.53985278
6348 2499700 26.54102778
6349 2499710 26.54229444
6350 2499720 26.54363611
6351 2499730 26.54487639
6352 2499740 26.54572500
6353 2499750 26.54593750
6354 2499760 26.54545694
6355 2499770 26.54453472
6356 2499780 26.54356111
6357 2499790 26.54283333
6358 2499800 26.54247778
6359 2499810 26.54243611
6360 2499820 26.54242917
6361 2499830 26.54214722
6362 2499840 26.54130556
6363 2499850 26.53989167
6364 2499860 26.53799583
6365 2499870 26.53582639
6366 2499880 26.53352500
6367 2499890 26.53125000
6368 2499900 26.52910000
6369 2499910 26.52714306
6370 2499920 26.52553611
6371 2499930 26.52439306
6372 2499940 26.52372361
6373 2499950 26.52340833
6374 2499960 26.52337500
6375 2499970 26.52360000
6376 2499980 26.52404306
6377 2499990 26.52464167
6378 2500000 26.52519861
6379 2500010 26.52549028
6380 2500020 26.52535972
6381 2500030 26.52488056
6382 2500040 26.52426667
6383 2500050 26.52386528
6384 2500060 26.52398611
6385 2500070 26.52474722
6386 2500080 26.52614722
6387 2500090 26.52793472
6388 2500100 26.52969306
6389 2500110 26.53093194
6390 2500120 26.53132917
6391 2500130 26.53070833
6392 2500140 26.52920000
6393 2500150 26.52715139
6394 2500160 26.52510694
6395 2500170 26.52355556
6396 2500180 26.52288472
6397 2500190 26.52327361
6398 2500200 26.52468194
6399 2500210 26.52675833
6400 2500220 26.52904028
6401 2500230 26.53107639
6402 2500240 26.53251667
6403 2500250 26.53308194
6404 2500260 26.53272361
6405 2500270 26.53164861
6406 2500280 26.53024583
6407 2500290 26.52891528
6408 2500300 26.52798333
6409 2500310 26.52760556
6410 2500320 26.52778889
6411 2500330 26.52834722
6412 2500340 26.52892361
6413 2500350 26.52921111
6414 2500360 26.52906111
6415 2500370 26.52850000
6416 2500380 26.52777361
6417 2500390 26.52721528
6418 2500400 26.52717500
6419 2500410 26.52778889
6420 2500420 26.52896250
6421 2500430 26.53041944
6422 2500440 26.53177222
6423 2500450 26.53262500
6424 2500460 26.53267083
6425 2500470 26.53180139
6426 2500480 26.53017361
6427 2500490 26.52811111
6428 2500500 26.52609028
6429 2500510 26.52460972
6430 2500520 26.52408472
6431 2500530 26.52475000
6432 2500540 26.52655417
6433 2500550 26.52910972
6434 2500560 26.53181806
6435 2500570 26.53410139
6436 2500580 26.53549167
6437 2500590 26.53577500
6438 2500600 26.53501944
6439 2500610 26.53356389
6440 2500620 26.53197639
6441 2500630 26.53084167
6442 2500640 26.53063611
6443 2500650 26.53165972
6444 2500660 26.53394028
6445 2500670 26.53717639
6446 2500680 26.54087361
6447 2500690 26.54452778
6448 2500700 26.54766944
6449 2500710 26.54997639
6450 2500720 26.55126806
6451 2500730 26.55163194
6452 2500740 26.55120417
6453 2500750 26.55019028
6454 2500760 26.54873611
6455 2500770 26.54703056
6456 2500780 26.54527222
6457 2500790 26.54356944
6458 2500800 26.54194861
6459 2500810 26.54048056
6460 2500820 26.53911528
6461 2500830 26.53778472
6462 2500840 26.53630972
6463 2500850 26.53450556
6464 2500860 26.53218056
6465 2500870 26.52931250
6466 2500880 26.52610000
6467 2500890 26.52290972
6468 2500900 26.52021111
6469 2500910 26.51830833
6470 2500920 26.51728750
6471 2500930 26.51704167
6472 2500940 26.51727361
6473 2500950 26.51775556
6474 2500960 26.51815556
6475 2500970 26.51830139
6476 2500980 26.51795278
6477 2500990 26.51701111
6478 2501000 26.51547639
6479 2501010 26.51350000
6480 2501020 26.51135694
6481 2501030 26.50929167
6482 2501040 26.50747917
6483 2501050 26.50603194
6484 2501060 26.50505000
6485 2501070 26.50470972
6486 2501080 26.50514861
6487 2501090 26.50639722
6488 2501100 26.50832917
6489 2501110 26.51070556
6490 2501120 26.51320972
6491 2501130 26.51548333
6492 2501140 26.51733194
6493 2501150 26.51880417
6494 2501160 26.52017361
6495 2501170 26.52190417
6496 2501180 26.52424722
6497 2501190 26.52728056
6498 2501200 26.53077083
6499 2501210 26.53429722
6500 2501220 26.53732500
6501 2501230 26.53939861
6502 2501240 26.54025000
6503 2501250 26.54002500
6504 2501260 26.53929306
6505 2501270 26.53880694
6506 2501280 26.53926667
6507 2501290 26.54095972
6508 2501300 26.54376250
6509 2501310 26.54701667
6510 2501320 26.54988194
6511 2501330 26.55153333
6512 2501340 26.55147639
6513 2501350 26.54958611
6514 2501360 26.54636667
6515 2501370 26.54250694
6516 2501380 26.53888333
6517 2501390 26.53602917
6518 2501400 26.53421806
6519 2501410 26.53326389
6520 2501420 26.53283472
6521 2501430 26.53239028
6522 2501440 26.53138889
6523 2501450 26.52942500
6524 2501460 26.52637083
6525 2501470 26.52236528
6526 2501480 26.51773333
6527 2501490 26.51308194
6528 2501500 26.50913194
6529 2501510 26.50638472
6530 2501520 26.50504722
6531 2501530 26.50505000
6532 2501540 26.50603889
6533 2501550 26.50746528
6534 2501560 26.50879167
6535 2501570 26.50976111
6536 2501580 26.51032778
6537 2501590 26.51065417
6538 2501600 26.51090000
6539 2501610 26.51117500
6540 2501620 26.51172500
6541 2501630 26.51283889
6542 2501640 26.51476528
6543 2501650 26.51756806
6544 2501660 26.52108611
6545 2501670 26.52486806
6546 2501680 26.52850000
6547 2501690 26.53174444
6548 2501700 26.53464167
6549 2501710 26.53731389
6550 2501720 26.53987361
6551 2501730 26.54244306
6552 2501740 26.54500278
6553 2501750 26.54758750
6554 2501760 26.55019306
6555 2501770 26.55280556
6556 2501780 26.55535417
6557 2501790 26.55770139
6558 2501800 26.55961111
6559 2501810 26.56089583
6560 2501820 26.56140694
6561 2501830 26.56119167
6562 2501840 26.56031806
6563 2501850 26.55897500
6564 2501860 26.55732222
6565 2501870 26.55545972
6566 2501880 26.55348056
6567 2501890 26.55153472
6568 2501900 26.54976944
6569 2501910 26.54824028
6570 2501920 26.54695417
6571 2501930 26.54572639
6572 2501940 26.54428889
6573 2501950 26.54240417
6574 2501960 26.53993194
6575 2501970 26.53695417
6576 2501980 26.53373472
6577 2501990 26.53068611
6578 2502000 26.52807222
6579 2502010 26.52611667
6580 2502020 26.52482639
6581 2502030 26.52400417
6582 2502040 26.52340417
6583 2502050 26.52280972
6584 2502060 26.52198056
6585 2502070 26.52073333
6586 2502080 26.51908472
6587 2502090 26.51719583
6588 2502100 26.51543194
6589 2502110 26.51412917
6590 2502120 26.51345278
6591 2502130 26.51330417
6592 2502140 26.51356528
6593 2502150 26.51405000
6594 2502160 26.51467778
6595 2502170 26.51528333
6596 2502180 26.51568056
6597 2502190 26.51572222
6598 2502200 26.51540556
6599 2502210 26.51486528
6600 2502220 26.51442361
6601 2502230 26.51448472
6602 2502240 26.51536806
6603 2502250 26.51723611
6604 2502260 26.51988472
6605 2502270 26.52292778
6606 2502280 26.52586389
6607 2502290 26.52829861
6608 2502300 26.53011111
6609 2502310 26.53147083
6610 2502320 26.53275972
6611 2502330 26.53441528
6612 2502340 26.53662361
6613 2502350 26.53935417
6614 2502360 26.54236806
6615 2502370 26.54537361
6616 2502380 26.54807778
6617 2502390 26.55016806
6618 2502400 26.55137917
6619 2502410 26.55171111
6620 2502420 26.55127361
6621 2502430 26.55036111
6622 2502440 26.54924861
6623 2502450 26.54823056
6624 2502460 26.54748333
6625 2502470 26.54709583
6626 2502480 26.54689722
6627 2502490 26.54653889
6628 2502500 26.54558333
6629 2502510 26.54366528
6630 2502520 26.54071528
6631 2502530 26.53690556
6632 2502540 26.53267361
6633 2502550 26.52849306
6634 2502560 26.52480833
6635 2502570 26.52193056
6636 2502580 26.52005972
6637 2502590 26.51920417
6638 2502600 26.51929306
6639 2502610 26.52008611
6640 2502620 26.52123194
6641 2502630 26.52232083
6642 2502640 26.52288056
6643 2502650 26.52259167
6644 2502660 26.52122222
6645 2502670 26.51890556
6646 2502680 26.51595694
6647 2502690 26.51284028
6648 2502700 26.51004028
6649 2502710 26.50798889
6650 2502720 26.50693472
6651 2502730 26.50697083
6652 2502740 26.50811528
6653 2502750 26.51024444
6654 2502760 26.51312083
6655 2502770 26.51653472
6656 2502780 26.52020278
6657 2502790 26.52390972
6658 2502800 26.52729861
6659 2502810 26.53009306
6660 2502820 26.53208472
6661 2502830 26.53327222
6662 2502840 26.53368056
6663 2502850 26.53344306
6664 2502860 26.53274028
6665 2502870 26.53170694
6666 2502880 26.53051944
6667 2502890 26.52934306
6668 2502900 26.52833194
6669 2502910 26.52772778
6670 2502920 26.52776528
6671 2502930 26.52872778
6672 2502940 26.53083333
6673 2502950 26.53427361
6674 2502960 26.53892778
6675 2502970 26.54430278
6676 2502980 26.54948611
6677 2502990 26.55341944
6678 2503000 26.55505417
6679 2503010 26.55381667
6680 2503020 26.54987639
6681 2503030 26.54398194
6682 2503040 26.53742361
6683 2503050 26.53149306
6684 2503060 26.52737361
6685 2503070 26.52576806
6686 2503080 26.52667500
6687 2503090 26.52940972
6688 2503100 26.53284028
6689 2503110 26.53576528
6690 2503120 26.53720972
6691 2503130 26.53668333
6692 2503140 26.53429861
6693 2503150 26.53058194
6694 2503160 26.52640556
6695 2503170 26.52257917
6696 2503180 26.51982222
6697 2503190 26.51837778
6698 2503200 26.51798056
6699 2503210 26.51804444
6700 2503220 26.51787639
6701 2503230 26.51714583
6702 2503240 26.51581944
6703 2503250 26.51435000
6704 2503260 26.51336944
6705 2503270 26.51339861
6706 2503280 26.51470833
6707 2503290 26.51722639
6708 2503300 26.52053194
6709 2503310 26.52395139
6710 2503320 26.52669028
6711 2503330 26.52811667
6712 2503340 26.52796389
6713 2503350 26.52647639
6714 2503360 26.52432361
6715 2503370 26.52248333
6716 2503380 26.52197639
6717 2503390 26.52347500
6718 2503400 26.52703472
6719 2503410 26.53203472
6720 2503420 26.53752222
6721 2503430 26.54233611
6722 2503440 26.54542083
6723 2503450 26.54619028
6724 2503460 26.54467500
6725 2503470 26.54151667
6726 2503480 26.53775972
6727 2503490 26.53456111
6728 2503500 26.53281528
6729 2503510 26.53289444
6730 2503520 26.53444722
6731 2503530 26.53673333
6732 2503540 26.53883611
6733 2503550 26.54005972
6734 2503560 26.54015278
6735 2503570 26.53935278
6736 2503580 26.53808056
6737 2503590 26.53677778
6738 2503600 26.53551389
6739 2503610 26.53419722
6740 2503620 26.53255000
6741 2503630 26.53044306
6742 2503640 26.52784722
6743 2503650 26.52505972
6744 2503660 26.52241806
6745 2503670 26.52039167
6746 2503680 26.51945417
6747 2503690 26.51992222
6748 2503700 26.52174306
6749 2503710 26.52442917
6750 2503720 26.52726944
6751 2503730 26.52948611
6752 2503740 26.53052083
6753 2503750 26.53016528
6754 2503760 26.52865833
6755 2503770 26.52651806
6756 2503780 26.52434306
6757 2503790 26.52274861
6758 2503800 26.52209722
6759 2503810 26.52246528
6760 2503820 26.52361528
6761 2503830 26.52510972
6762 2503840 26.52645417
6763 2503850 26.52713889
6764 2503860 26.52686111
6765 2503870 26.52562222
6766 2503880 26.52377917
6767 2503890 26.52199167
6768 2503900 26.52098194
6769 2503910 26.52132917
6770 2503920 26.52315417
6771 2503930 26.52611806
6772 2503940 26.52947083
6773 2503950 26.53244167
6774 2503960 26.53432083
6775 2503970 26.53475139
6776 2503980 26.53377361
6777 2503990 26.53189167
6778 2504000 26.52984167
6779 2504010 26.52840556
6780 2504020 26.52802778
6781 2504030 26.52882222
6782 2504040 26.53041667
6783 2504050 26.53220694
6784 2504060 26.53351806
6785 2504070 26.53393472
6786 2504080 26.53347222
6787 2504090 26.53251944
6788 2504100 26.53176111
6789 2504110 26.53180000
6790 2504120 26.53307778
6791 2504130 26.53552778
6792 2504140 26.53866528
6793 2504150 26.54170972
6794 2504160 26.54390833
6795 2504170 26.54477500
6796 2504180 26.54413750
6797 2504190 26.54227083
6798 2504200 26.53973611
6799 2504210 26.53712500
6800 2504220 26.53499028
6801 2504230 26.53374444
6802 2504240 26.53349444
6803 2504250 26.53412917
6804 2504260 26.53515139
6805 2504270 26.53596944
6806 2504280 26.53609722
6807 2504290 26.53549722
6808 2504300 26.53434167
6809 2504310 26.53311528
6810 2504320 26.53228611
6811 2504330 26.53204444
6812 2504340 26.53233750
6813 2504350 26.53277083
6814 2504360 26.53284444
6815 2504370 26.53206389
6816 2504380 26.53017500
6817 2504390 26.52730833
6818 2504400 26.52390972
6819 2504410 26.52064722
6820 2504420 26.51811944
6821 2504430 26.51673472
6822 2504440 26.51664306
6823 2504450 26.51757083
6824 2504460 26.51909167
6825 2504470 26.52070972
6826 2504480 26.52192222
6827 2504490 26.52228889
6828 2504500 26.52173889
6829 2504510 26.52045000
6830 2504520 26.51876806
6831 2504530 26.51700139
6832 2504540 26.51545833
6833 2504550 26.51451806
6834 2504560 26.51432778
6835 2504570 26.51503472
6836 2504580 26.51659583
6837 2504590 26.51886806
6838 2504600 26.52163194
6839 2504610 26.52461944
6840 2504620 26.52757917
6841 2504630 26.53020417
6842 2504640 26.53227361
6843 2504650 26.53359167
6844 2504660 26.53415694
6845 2504670 26.53413333
6846 2504680 26.53381528
6847 2504690 26.53354722
6848 2504700 26.53365278
6849 2504710 26.53432500
6850 2504720 26.53558472
6851 2504730 26.53725833
6852 2504740 26.53909028
6853 2504750 26.54072917
6854 2504760 26.54188611
6855 2504770 26.54235417
6856 2504780 26.54209722
6857 2504790 26.54126389
6858 2504800 26.54004028
6859 2504810 26.53872361
6860 2504820 26.53761806
6861 2504830 26.53694722
6862 2504840 26.53670000
6863 2504850 26.53673056
6864 2504860 26.53680278
6865 2504870 26.53659167
6866 2504880 26.53590972
6867 2504890 26.53483194
6868 2504900 26.53348750
6869 2504910 26.53220417
6870 2504920 26.53120417
6871 2504930 26.53070833
6872 2504940 26.53081667
6873 2504950 26.53141111
6874 2504960 26.53213194
6875 2504970 26.53259167
6876 2504980 26.53242222
6877 2504990 26.53145278
6878 2505000 26.52973611
6879 2505010 26.52742222
6880 2505020 26.52486389
6881 2505030 26.52248056
6882 2505040 26.52063472
6883 2505050 26.51955972
6884 2505060 26.51931250
6885 2505070 26.51963333
6886 2505080 26.52011389
6887 2505090 26.52035694
6888 2505100 26.52011667
6889 2505110 26.51926111
6890 2505120 26.51790833
6891 2505130 26.51629722
6892 2505140 26.51487778
6893 2505150 26.51412500
6894 2505160 26.51440139
6895 2505170 26.51577778
6896 2505180 26.51800556
6897 2505190 26.52069306
6898 2505200 26.52327500
6899 2505210 26.52530833
6900 2505220 26.52657778
6901 2505230 26.52720000
6902 2505240 26.52742639
6903 2505250 26.52749583
6904 2505260 26.52756944
6905 2505270 26.52765000
6906 2505280 26.52772361
6907 2505290 26.52777083
6908 2505300 26.52794167
6909 2505310 26.52845417
6910 2505320 26.52956111
6911 2505330 26.53135972
6912 2505340 26.53369028
6913 2505350 26.53609722
6914 2505360 26.53795556
6915 2505370 26.53862639
6916 2505380 26.53777917
6917 2505390 26.53557500
6918 2505400 26.53245833
6919 2505410 26.52915972
6920 2505420 26.52639167
6921 2505430 26.52483056
6922 2505440 26.52475694
6923 2505450 26.52617500
6924 2505460 26.52872083
6925 2505470 26.53166806
6926 2505480 26.53421250
6927 2505490 26.53559306
6928 2505500 26.53540694
6929 2505510 26.53360278
6930 2505520 26.53051250
6931 2505530 26.52672361
6932 2505540 26.52306389
6933 2505550 26.52039861
6934 2505560 26.51930694
6935 2505570 26.51997778
6936 2505580 26.52226806
6937 2505590 26.52560000
6938 2505600 26.52922639
6939 2505610 26.53230972
6940 2505620 26.53435278
6941 2505630 26.53519722
6942 2505640 26.53518194
6943 2505650 26.53494722
6944 2505660 26.53515139
6945 2505670 26.53614722
6946 2505680 26.53795000
6947 2505690 26.54033611
6948 2505700 26.54280694
6949 2505710 26.54475139
6950 2505720 26.54558056
6951 2505730 26.54491389
6952 2505740 26.54279167
6953 2505750 26.53968056
6954 2505760 26.53630556
6955 2505770 26.53334028
6956 2505780 26.53125139
6957 2505790 26.53013333
6958 2505800 26.52983889
6959 2505810 26.52998194
6960 2505820 26.53017778
6961 2505830 26.53010556
6962 2505840 26.52950694
6963 2505850 26.52830278
6964 2505860 26.52657917
6965 2505870 26.52456250
6966 2505880 26.52246250
6967 2505890 26.52052500
6968 2505900 26.51878750
6969 2505910 26.51720278
6970 2505920 26.51569167
6971 2505930 26.51434444
6972 2505940 26.51345972
6973 2505950 26.51340139
6974 2505960 26.51440139
6975 2505970 26.51648750
6976 2505980 26.51941250
6977 2505990 26.52270278
6978 2506000 26.52590556
6979 2506010 26.52864306
6980 2506020 26.53067639
6981 2506030 26.53191528
6982 2506040 26.53241806
6983 2506050 26.53244028
6984 2506060 26.53235556
6985 2506070 26.53245833
6986 2506080 26.53306806
6987 2506090 26.53428056
6988 2506100 26.53607361
6989 2506110 26.53824028
6990 2506120 26.54053333
6991 2506130 26.54270417
6992 2506140 26.54450139
6993 2506150 26.54583750
6994 2506160 26.55040000
6995 2506170 26.54747222
6996 2506180 26.54813056
6997 2506190 26.54881944
6998 2506200 26.54940972
6999 2506210 26.54983194
7000 2506220 26.54996667
7001 2506230 26.54967083
7002 2506240 26.54878472
7003 2506250 26.54723333
7004 2506260 26.54508611
7005 2506270 26.54247778
7006 2506280 26.53978056
7007 2506290 26.53746667
7008 2506300 26.53595972
7009 2506310 26.53548750
7010 2506320 26.53591250
7011 2506330 26.53678056
7012 2506340 26.53738194
7013 2506350 26.53705278
7014 2506360 26.53539444
7015 2506370 26.53254861
7016 2506380 26.52899167
7017 2506390 26.52544028
7018 2506400 26.52254722
7019 2506410 26.52080000
7020 2506420 26.52039861
7021 2506430 26.52125833
7022 2506440 26.52307361
7023 2506450 26.52543750
7024 2506460 26.52778472
7025 2506470 26.52957222
7026 2506480 26.53045278
7027 2506490 26.53034028
7028 2506500 26.52933472
7029 2506510 26.52765139
7030 2506520 26.52556667
7031 2506530 26.52335694
7032 2506540 26.52130000
7033 2506550 26.51957778
7034 2506560 26.51837917
7035 2506570 26.51773056
7036 2506580 26.51766111
7037 2506590 26.51808056
7038 2506600 26.51900556
7039 2506610 26.52043056
7040 2506620 26.52242917
7041 2506630 26.52506389
7042 2506640 26.52816250
7043 2506650 26.53126111
7044 2506660 26.53383750
7045 2506670 26.53546806
7046 2506680 26.53596944
7047 2506690 26.53544861
7048 2506700 26.53431944
7049 2506710 26.53312639
7050 2506720 26.53243056
7051 2506730 26.53258194
7052 2506740 26.53364306
7053 2506750 26.53541528
7054 2506760 26.53756389
7055 2506770 26.53964444
7056 2506780 26.54133472
7057 2506790 26.54247361
7058 2506800 26.54299444
7059 2506810 26.54286389
7060 2506820 26.54208472
7061 2506830 26.54077639
7062 2506840 26.53916111
7063 2506850 26.53755694
7064 2506860 26.53618194
7065 2506870 26.53514444
7066 2506880 26.53431806
7067 2506890 26.53352083
7068 2506900 26.53250972
7069 2506910 26.53129444
7070 2506920 26.52991806
7071 2506930 26.52871389
7072 2506940 26.52801667
7073 2506950 26.52816111
7074 2506960 26.52917639
7075 2506970 26.53077222
7076 2506980 26.53239167
7077 2506990 26.53347083
7078 2507000 26.53360972
7079 2507010 26.53277083
7080 2507020 26.53116667
7081 2507030 26.52935694
7082 2507040 26.52806806
7083 2507050 26.52787917
7084 2507060 26.52904167
7085 2507070 26.53143611
7086 2507080 26.53460000
7087 2507090 26.53784722
7088 2507100 26.54040000
7089 2507110 26.54159306
7090 2507120 26.54117500
7091 2507130 26.53937917
7092 2507140 26.53685694
7093 2507150 26.53440139
7094 2507160 26.53271111
7095 2507170 26.53215278
7096 2507180 26.53273750
7097 2507190 26.53424306
7098 2507200 26.53624444
7099 2507210 26.53828056
7100 2507220 26.53998056
7101 2507230 26.54118750
7102 2507240 26.54195833
