# frequency_cm^-1 signal
1.726220734379955729e+03 2.568512547105001431e+01
1.727737624304718338e+03 2.593348768508095148e+01
1.729254514229480947e+03 2.479253857703028885e+01
1.730771404154243783e+03 2.231561884332077383e+01
1.732288294079006391e+03 1.866340869082621623e+01
1.733805184003769000e+03 1.409169436376326168e+01
1.735322073928532063e+03 8.931482548601154647e+00
1.736838963853294672e+03 3.563040618327991460e+00
1.738355853778057281e+03 -1.614075047019027265e+00
1.739872743702819889e+03 -6.212620248566128822e+00
1.741389633627582725e+03 -9.888380500802014694e+00
1.742906523552345334e+03 -1.236756069989979778e+01
1.744423413477107943e+03 -1.346866580820725545e+01
1.745940303401870551e+03 -1.311712768079318714e+01
1.747457193326633615e+03 -1.135150787019362184e+01
1.748974083251396223e+03 -8.320773769471355052e+00
1.750490973176159059e+03 -4.272852812783422216e+00
1.752007863100921668e+03 4.646394530098267306e-01
1.753524753025684277e+03 5.509981553761816642e+00
1.755041642950446885e+03 1.045722273849190387e+01
1.756558532875209721e+03 1.490799806832118612e+01
1.758075422799972330e+03 1.850277223502009250e+01
1.759592312724734938e+03 2.094904733949216435e+01
1.761109202649498002e+03 2.204430975078931354e+01
1.762626092574260610e+03 2.169190690329112314e+01
1.764142982499023219e+03 1.990860346361152011e+01
1.765659872423785828e+03 1.682322342233780788e+01
1.767176762348548664e+03 1.266648829264459231e+01
1.768693652273311272e+03 7.752856051898991296e+00
1.770210542198073881e+03 2.455795848731143316e+00
1.771727432122836490e+03 -2.821549952621437374e+00
1.773244322047599553e+03 -7.678002817516217604e+00
1.774761211972362162e+03 -1.174579159112632709e+01
1.776278101897124770e+03 -1.471932788607291265e+01
1.777794991821887606e+03 -1.637905183578579482e+01
1.779311881746650215e+03 -1.660847813171747944e+01
1.780828771671412824e+03 -1.540311069846936043e+01
1.782345661596175660e+03 -1.287053711668055023e+01
1.783862551520938268e+03 -9.221710071052244828e+00
1.785379441445701104e+03 -4.754117628880401014e+00
1.786896331370463940e+03 1.718177913969684001e-01
1.788413221295226549e+03 5.161240603724022158e+00
1.789930111219989158e+03 9.816009450863841579e+00
1.791447001144751766e+03 1.376603256469513603e+01
1.792963891069514602e+03 1.669832280296589389e+01
1.794480780994277211e+03 1.838148873184323762e+01
1.795997670919039820e+03 1.868374251842733713e+01
1.797514560843802428e+03 1.758302040554462664e+01
1.799031450768565492e+03 1.516843620110898172e+01
1.800548340693328100e+03 1.163297299046318756e+01
1.802065230618090709e+03 7.258008996359290421e+00
1.803582120542853545e+03 2.390915643582032679e+00
1.805099010467616154e+03 -2.582491128012184500e+00
1.806615900392378762e+03 -7.268464029264990245e+00
1.808132790317141371e+03 -1.129639163588750783e+01
1.809649680241904207e+03 -1.434797170194125115e+01
1.811166570166667043e+03 -1.618219821109408585e+01
1.812683460091429879e+03 -1.665420570844259274e+01
1.814200350016192488e+03 -1.572650368120288888e+01
1.815717239940955096e+03 -1.347173727318726932e+01
1.817234129865717705e+03 -1.006678047889396588e+01
1.818751019790480541e+03 -5.778651119339623499e+00
1.820267909715243150e+03 -9.433794101369448182e-01
1.821784799640005758e+03 4.060486778436970923e+00
1.823301689564768822e+03 8.841640011130875720e+00
1.824818579489531430e+03 1.302668479964173898e+01
1.826335469414294039e+03 1.628930870198146508e+01
1.827852359339056648e+03 1.837566574264137742e+01
1.829369249263819484e+03 1.912399128319342978e+01
1.830886139188582092e+03 1.847692888095637542e+01
1.832403029113344701e+03 1.648562911730721936e+01
1.833919919038107309e+03 1.330533168770857699e+01
1.835436808962870373e+03 9.182813542795184247e+00
1.836953698887632981e+03 4.436724470887969396e+00
1.838470588812395590e+03 -5.676130653049408226e-01
1.839987478737158426e+03 -5.446934295558877537e+00
1.841504368661921035e+03 -9.830018462522097877e+00
1.843021258586683643e+03 -1.338656870422543221e+01
1.844538148511446479e+03 -1.585272171682229825e+01
1.846055038436209088e+03 -1.705120016693796003e+01
1.847571928360971697e+03 -1.690455305392527308e+01
1.849088818285734760e+03 -1.544048206883672592e+01
1.850605708210497369e+03 -1.278888120379263782e+01
1.852122598135259977e+03 -9.170872330237262560e+00
1.853639488060022586e+03 -4.880749231081860096e+00
1.855156377984785422e+03 -2.622969540819033440e-01
1.856673267909548031e+03 4.318611136118803095e+00
1.858190157834310639e+03 8.502953462743537472e+00
1.859707047759073248e+03 1.196674394062446112e+01
1.861223937683836311e+03 1.444623935390390912e+01
1.862740827608598920e+03 1.575819938798797359e+01
1.864257717533361529e+03 1.581363183788496762e+01
1.865774607458124365e+03 1.462398089606747931e+01
1.867291497382886973e+03 1.229932134382640285e+01
1.868808387307649582e+03 9.038757531681486768e+00
1.870325277232412191e+03 5.113842609744208012e+00
1.871842167157175027e+03 8.463817344764367201e-01
1.873359057081937863e+03 -3.417580215891563356e+00
1.874875947006700699e+03 -7.335494613697814970e+00
1.876392836931463307e+03 -1.059555353651117393e+01
1.877909726856225916e+03 -1.294128084269180157e+01
1.879426616780988525e+03 -1.419153287362115989e+01
1.880943506705751361e+03 -1.425434934145778421e+01
1.882460396630513969e+03 -1.313359431386216514e+01
1.883977286555276578e+03 -1.092790794127247089e+01
1.885494176480039641e+03 -7.822105003207134644e+00
1.887011066404802250e+03 -4.071757274728732057e+00
1.888527956329564859e+03 1.776465679656778762e-02
1.890044846254327467e+03 4.116080736236473747e+00
1.891561736179090303e+03 7.894417663847077549e+00
1.893078626103852912e+03 1.105191442801999635e+01
1.894595516028615521e+03 1.333951763668338586e+01
1.896112405953378129e+03 1.457957255562419263e+01
1.897629295878140965e+03 1.467957122466411946e+01
1.899146185802903801e+03 1.363899532445256391e+01
1.900663075727666410e+03 1.154874990641691923e+01
1.902179965652429246e+03 8.583279614761238463e+00
1.903696855577191855e+03 4.986043830889389739e+00
1.905213745501954463e+03 1.049554567048101239e+00
1.906730635426717299e+03 -2.908390935999196181e+00
1.908247525351479908e+03 -6.570355806608252358e+00
1.909764415276242516e+03 -9.644720978965985125e+00
1.911281305201005580e+03 -1.188891506977623713e+01
1.912798195125768189e+03 -1.312856743688831607e+01
1.914315085050530797e+03 -1.327107241271752258e+01
1.915831974975293406e+03 -1.231250929455104703e+01
1.917348864900056242e+03 -1.033740141064357942e+01
1.918865754824818850e+03 -7.511374876853111893e+00
1.920382644749581459e+03 -4.067347047459818121e+00
1.921899534674344068e+03 -2.863905373630207807e-01
1.923416424599107131e+03 3.525160049812418261e+00
1.924933314523869740e+03 7.060498232554135889e+00
1.926450204448632348e+03 1.003702966705624888e+01
1.927967094373395184e+03 1.221896619584755683e+01
1.929483984298157793e+03 1.343602435332183553e+01
1.931000874222920402e+03 1.359674520682763621e+01
1.932517764147683010e+03 1.269539245172890674e+01
1.934034654072445846e+03 1.081190741113290343e+01
1.935551543997208682e+03 8.104960725505128138e+00
1.937068433921971518e+03 4.798695787471918273e+00
1.938585323846734127e+03 1.164263785867507783e+00
1.940102213771496736e+03 -2.502335778990369519e+00
1.941619103696259344e+03 -5.904304939610849345e+00
1.943135993621022180e+03 -8.768039480132836516e+00
1.944652883545784789e+03 -1.086512915097877219e+01
1.946169773470547398e+03 -1.203060076103832543e+01
1.947686663395310006e+03 -1.217594966821576286e+01
1.949203553320073070e+03 -1.129593162236522552e+01
1.950720443244835678e+03 -9.468594347977631998e+00
1.952237333169598287e+03 -6.848575517071424201e+00
1.953754223094361123e+03 -3.654236642951986802e+00
1.955271113019123732e+03 -1.496972343609704881e-01
1.956788002943886340e+03 3.376759366163448739e+00
1.958304892868648949e+03 6.636150120079299164e+00
1.959821782793411785e+03 9.362223971438464076e+00
1.961338672718174621e+03 1.133296842809969185e+01
1.962855562642937230e+03 1.238846074204739445e+01
1.964372452567700066e+03 1.244363462715107538e+01
1.965889342492462674e+03 1.149494883607281892e+01
1.967406232417225283e+03 9.620439573476520678e+00
1.968923122341988119e+03 6.973174433795966465e+00
1.970440012266750728e+03 3.768658013452271582e+00
1.971956902191513336e+03 2.672256616979983290e-01
1.973473792116276400e+03 -3.247137037615646982e+00
1.974990682041039008e+03 -6.489827568716216355e+00
1.976507571965801617e+03 -9.198646932500807338e+00
1.978024461890564226e+03 -1.115494836132467427e+01
1.979541351815327062e+03 -1.220121207355486170e+01
1.981058241740089670e+03 -1.225363729824278813e+01
1.982575131664852279e+03 -1.130874898806161077e+01
1.984092021589614887e+03 -9.443502475247287364e+00
1.985608911514377951e+03 -6.808895409992612002e+00
1.987125801439140560e+03 -3.617620126359380794e+00
1.988642691363903168e+03 -1.267688879131777802e-01
1.990159581288666004e+03 3.382999237916143542e+00
1.991676471213428613e+03 6.630139554144952818e+00
1.993193361138191221e+03 9.354916162709441707e+00
1.994710251062953830e+03 1.134027874986473883e+01
1.996227140987716666e+03 1.242924237710592905e+01
1.997744030912479275e+03 1.253737750261835338e+01
1.999260920837242338e+03 1.165941559845898290e+01
2.000777810762004947e+03 9.869453036541004920e+00
2.002294700686767555e+03 7.314753700195243624e+00
2.003811590611530164e+03 4.203667183829484344e+00
2.005328480536293000e+03 7.886528356771553838e-01
2.006845370461055609e+03 -2.654207784817619320e+00
2.008362260385818217e+03 -5.847547654724999155e+00
2.009879150310580826e+03 -8.535092844255284916e+00
2.011396040235343889e+03 -1.050227662740709533e+01
2.012912930160106498e+03 -1.159342974518987646e+01
2.014429820084869107e+03 -1.172416779471642911e+01
2.015946710009631943e+03 -1.088798768730214661e+01
2.017463599934394551e+03 -9.156554894648014198e+00
2.018980489859157160e+03 -6.673673714750269603e+00
2.020497379783919769e+03 -3.643442770800089825e+00
2.022014269708682605e+03 -3.135662744065010887e-01
2.023531159633445441e+03 3.044819443890624644e+00
2.025048049558208049e+03 6.159166212306894650e+00
2.026564939482970885e+03 8.777597531250968643e+00
2.028081829407733494e+03 1.068927034710275770e+01
2.029598719332496103e+03 1.174137277019002568e+01
2.031115609257258939e+03 1.185139034435990268e+01
2.032632499182021547e+03 1.101365822480969570e+01
2.034149389106784156e+03 9.299679946677366971e+00
2.035666279031547219e+03 6.852197845635876305e+00
2.037183168956309828e+03 3.873504861823775514e+00
2.038700058881072437e+03 6.089517118933756024e-01
2.040216948805835045e+03 -2.673010122876093408e+00
2.041733838730597881e+03 -5.702631505071227735e+00
2.043250728655360490e+03 -8.230750147377952075e+00
2.044767618580123099e+03 -1.004898783536475904e+01
2.046284508504885707e+03 -1.100663041540228448e+01
2.047801398429648543e+03 -1.102283061648786955e+01
2.049318288354411379e+03 -1.009315309972860142e+01
2.050835178279174215e+03 -8.289938999557133315e+00
2.052352068203936597e+03 -5.756466596754760801e+00
2.053868958128699433e+03 -2.695385320418867359e+00
2.055385848053462269e+03 6.476383407980851326e-01
2.056902737978224650e+03 4.003739362274709279e+00
2.058419627902987486e+03 7.102535644006979787e+00
2.059936517827749867e+03 9.693922538975574099e+00
2.061453407752513158e+03 1.156822344947765835e+01
2.062970297677275539e+03 1.257307397398430204e+01
2.064487187602038375e+03 1.262568214459883187e+01
2.066004077526801211e+03 1.171948138703435660e+01
2.067520967451563592e+03 9.924645668885446526e+00
2.069037857376326428e+03 7.382431287486771687e+00
2.070554747301089265e+03 4.293806954200441339e+00
2.072071637225851646e+03 9.032932058204414805e-01
2.073588527150614482e+03 -2.520683230116154139e+00
2.075105417075377318e+03 -5.707335540638942994e+00
2.076622307000140154e+03 -8.405227843058730386e+00
2.078139196924902535e+03 -1.040240450917145765e+01
2.079656086849665371e+03 -1.154332078991782140e+01
2.081172976774428207e+03 -1.174121732894497860e+01
2.082689866699190588e+03 -1.098494966709081844e+01
2.084206756623953424e+03 -9.339731445692178724e+00
2.085723646548716260e+03 -6.941740565029338228e+00
2.087240536473479096e+03 -3.987031490270520617e+00
2.088757426398241478e+03 -7.156544506515011284e-01
2.090274316323004314e+03 2.607733335183078260e+00
2.091791206247767150e+03 5.715198893360867061e+00
2.093308096172529531e+03 8.357087720165583988e+00
2.094824986097292367e+03 1.032206621440491112e+01
2.096341876022055203e+03 1.145404188642903520e+01
2.097858765946817584e+03 1.166460472295382722e+01
2.099375655871580420e+03 1.093999573049959828e+01
2.100892545796343256e+03 9.342050804572849643e+00
2.102409435721106092e+03 7.003053966814592357e+00
2.103926325645868474e+03 4.114924495920154968e+00
2.105443215570631310e+03 9.136180548367615062e-01
2.106960105495394146e+03 -2.339994041862334839e+00
2.108476995420156527e+03 -5.381221587260641925e+00
2.109993885344919363e+03 -7.962925630288429701e+00
2.111510775269682199e+03 -9.875439901228556749e+00
2.113027665194445035e+03 -1.096344063166299065e+01
2.114544555119207416e+03 -1.113841001997895219e+01
2.116061445043970252e+03 -1.038569547084119016e+01
2.117578334968733088e+03 -8.765603468573047508e+00
2.119095224893495470e+03 -6.408448251971422316e+00
2.120612114818258306e+03 -3.503962523366229043e+00
2.122129004743020687e+03 -2.859310193086332941e-01
2.123645894667783978e+03 2.986708585544994854e+00
2.125162784592546359e+03 6.050770073730131315e+00
2.126679674517309195e+03 8.660041507865184229e+00
2.128196564442072031e+03 1.060511617579836496e+01
2.129713454366834412e+03 1.173023569404632482e+01
2.131230344291597248e+03 1.194579203114314758e+01
2.132747234216360084e+03 1.123548660636348551e+01
2.134264124141122466e+03 9.657576241421438112e+00
2.135781014065885302e+03 7.340112730413761000e+00
2.137297903990648138e+03 4.470566676216782831e+00
2.138814793915410974e+03 1.280678044085193479e+00
2.140331683840173355e+03 -1.972240736993294608e+00
2.141848573764936191e+03 -5.026039123814425302e+00
2.143365463689699027e+03 -7.634828054611840109e+00
2.144882353614461408e+03 -9.588745258626556023e+00
2.146399243539224244e+03 -1.073079632713706211e+01
2.147916133463986625e+03 -1.096941908489353423e+01
2.149433023388749916e+03 -1.028576491926267700e+01
2.150949913313512297e+03 -8.735117461453354437e+00
2.152466803238275133e+03 -6.442341903956394944e+00
2.153983693163037969e+03 -3.591739140084325932e+00
2.155500583087800351e+03 -4.121290853461816450e-01
2.157017473012563187e+03 2.841629232644636183e+00
2.158534362937326023e+03 5.909187733611312332e+00
2.160051252862088404e+03 8.545671525273737856e+00
2.161568142786851240e+03 1.054136421860322770e+01
2.163085032711614076e+03 1.173853217174421815e+01
2.164601922636376912e+03 1.204403596480156580e+01
2.166118812561139293e+03 1.143671847393548902e+01
2.167635702485902129e+03 9.968981001699003031e+00
2.169152592410664965e+03 7.762427940748201749e+00
2.170669482335427347e+03 4.997938567071272153e+00
2.172186372260190183e+03 1.900973252129962709e+00
2.173703262184953019e+03 -1.276695462475634590e+00
2.175220152109715855e+03 -4.277349665418642921e+00
2.176737042034478236e+03 -6.858146010512125912e+00
2.178253931959241072e+03 -8.810709277175611476e+00
2.179770821884003908e+03 -9.977920656339076544e+00
2.181287711808766289e+03 -1.026654960775569059e+01
2.182804601733529125e+03 -9.654714546725541524e+00
2.184321491658291507e+03 -8.193575490065770239e+00
2.185838381583054343e+03 -6.003127381432784127e+00
2.187355271507817179e+03 -3.262438571454739922e+00
2.188872161432580015e+03 -1.951265108069942522e-01
2.190389051357342851e+03 2.948753909964481945e+00
2.191905941282105232e+03 5.912945602779863918e+00
2.193422831206868068e+03 8.455714187031357909e+00
2.194939721131630904e+03 1.036939029055586303e+01
2.196456611056393285e+03 1.149715342017288577e+01
2.197973500981156121e+03 1.174570493215435363e+01
2.199490390905918957e+03 1.109280982065507715e+01
2.201007280830681793e+03 9.589101225123307870e+00
2.202524170755444175e+03 7.354004318099589099e+00
2.204041060680207011e+03 4.566110267939956557e+00
2.205557950604969847e+03 1.448778091712561222e+00
2.207074840529732228e+03 -1.747873569202408106e+00
2.208591730454495064e+03 -4.767132305792504354e+00
2.210108620379257445e+03 -7.366389705801838161e+00
2.211625510304020736e+03 -9.336703037471529854e+00
2.213142400228783117e+03 -1.051964494329799393e+01
2.214659290153545953e+03 -1.082008416740808521e+01
2.216176180078308789e+03 -1.021386843256446042e+01
2.217693070003071171e+03 -8.749791365894303397e+00
2.219209959927834007e+03 -6.545685739064734499e+00
2.220726849852596843e+03 -3.778958161961532003e+00
2.222243739777359224e+03 -6.723276883577227192e-01
2.223760629702122060e+03 2.524083423898315637e+00
2.225277519626884896e+03 5.552865315996801776e+00
2.226794409551647732e+03 8.170023862465782827e+00
2.228311299476410113e+03 1.016460623693688703e+01
2.229828189401172949e+03 1.137567032899604058e+01
2.231345079325935785e+03 1.170523366366574969e+01
2.232861969250698166e+03 1.112616114248237942e+01
2.234378859175461002e+03 9.684358144487466902e+00
2.235895749100223384e+03 7.495093510232234024e+00
2.237412639024986674e+03 4.733748833557354985e+00
2.238929528949749056e+03 1.621738359498238635e+00
2.240446418874511892e+03 -1.591268357630969188e+00
2.241963308799274728e+03 -4.647392186694465188e+00
2.243480198724037109e+03 -7.301247953871135898e+00
2.244997088648799945e+03 -9.339642945815253228e+00
2.246513978573562326e+03 -1.059868892415271802e+01
2.248030868498325162e+03 -1.097695456929205626e+01
2.249547758423087998e+03 -1.044360382859741776e+01
2.251064648347850834e+03 -9.040868721203349168e+00
2.252581538272613670e+03 -6.880660314875224337e+00
2.254098428197376052e+03 -4.135592243607676188e+00
2.255615318122138888e+03 -1.025139464824664559e+00
2.257132208046901724e+03 2.201955029428323218e+00
2.258649097971664105e+03 5.287612411427749848e+00
2.260165987896426941e+03 7.985089221567463369e+00
2.261682877821189777e+03 1.007872946421607807e+01
2.263199767745952613e+03 1.140121440884736614e+01
2.264716657670714994e+03 1.184692884423181880e+01
2.266233547595477830e+03 1.138037515663880939e+01
2.267750437520240666e+03 1.003896471984608674e+01
2.269267327445003048e+03 7.929967657473484977e+00
2.270784217369765884e+03 5.221870765877268283e+00
2.272301107294528265e+03 2.130841624534314693e+00
2.273817997219291556e+03 -1.096611291682374034e+00
2.275334887144053937e+03 -4.203388741148227581e+00
2.276851777068816773e+03 -6.942375537520753426e+00
2.278368666993579609e+03 -9.096190156612381728e+00
2.279885556918341990e+03 -1.049452731620188040e+01
2.281402446843104826e+03 -1.102770665796358607e+01
2.282919336767867662e+03 -1.065534665368646117e+01
2.284436226692630044e+03 -9.409475210647860521e+00
2.285953116617392880e+03 -7.391835564697139205e+00
2.287470006542155716e+03 -4.765611964976473658e+00
2.288986896466918552e+03 -1.742246944722905200e+00
2.290503786391680933e+03 1.435585247480705151e+00
2.292020676316443769e+03 4.513477676444764164e+00
2.293537566241206605e+03 7.245694519371236986e+00
2.295054456165968986e+03 9.414841745299579401e+00
2.296571346090731822e+03 1.084922816147759050e+01
2.298088236015494203e+03 1.143652815668229294e+01
2.299605125940257494e+03 1.113265652149794782e+01
2.301122015865019875e+03 9.965151808370404041e+00
2.302638905789782712e+03 8.030806677154536999e+00
2.304155795714545548e+03 5.487745973487905715e+00
2.305672685639307929e+03 2.542598742575580495e+00
2.307189575564070765e+03 -5.661967702959549431e-01
2.308706465488833146e+03 -3.587607322252358788e+00
2.310223355413595982e+03 -6.278190280700196801e+00
2.311740245338358818e+03 -8.421627528786643779e+00
2.313257135263121654e+03 -9.846039790520517698e+00
2.314774025187884490e+03 -1.043769462968962358e+01
2.316290915112646871e+03 -1.015001365961049906e+01
2.317807805037409707e+03 -9.007164269167997617e+00
2.319324694962172543e+03 -7.101957760046741619e+00
2.320841584886934925e+03 -4.588234011927096567e+00
2.322358474811697761e+03 -1.668355769669473743e+00
2.323875364736460597e+03 1.423172218593907745e+00
2.325392254661223433e+03 4.438634148402289981e+00
2.326909144585985814e+03 7.137056384235502371e+00
2.328426034510748650e+03 9.303575649273348347e+00
2.329942924435511486e+03 1.076666480082443833e+01
2.331459814360273867e+03 1.141183397417658263e+01
2.332976704285036703e+03 1.119071098121235330e+01
2.334493594209799085e+03 1.012477870508594968e+01
2.336010484134561921e+03 8.303478619671793126e+00
2.337527374059324757e+03 5.876843676205234068e+00
2.339044263984087593e+03 3.043264053092515464e+00
2.340561153908850429e+03 3.338023824277184387e-02
2.342078043833612810e+03 -2.908591797993341554e+00
2.343594933758375646e+03 -5.544593843573895064e+00
2.345111823683138482e+03 -7.661924752346641831e+00
2.346628713607900863e+03 -9.090359007130983215e+00
2.348145603532663699e+03 -9.715807803455795977e+00
2.349662493457426535e+03 -9.489426667511141389e+00
2.351179383382189371e+03 -8.431442278938227730e+00
2.352696273306951753e+03 -6.629397921135796956e+00
2.354213163231714589e+03 -4.230967373918876007e+00
2.355730053156477425e+03 -1.431924779641733814e+00
2.357246943081239806e+03 1.539752196074653856e+00
2.358763833006002642e+03 4.442358071229930871e+00
2.360280722930765023e+03 7.040019964739192559e+00
2.361797612855528314e+03 9.121762945180666549e+00
2.363314502780290695e+03 1.051854236556275168e+01
2.364831392705053531e+03 1.111687100872388356e+01
2.366348282629816367e+03 1.086794507419561917e+01
2.367865172554578749e+03 9.791537296088588249e+00
2.369382062479341585e+03 7.974348338475708786e+00
2.370898952404103966e+03 5.562954925101649906e+00
2.372415842328866802e+03 2.751928844503684246e+00
2.373932732253629638e+03 -2.319100758576626564e-01
2.375449622178392474e+03 -3.147833016477273649e+00
2.376966512103155310e+03 -5.760651328209053901e+00
2.378483402027917691e+03 -7.859705688313963101e+00
2.380000291952680527e+03 -9.275863588488084233e+00
2.381517181877443363e+03 -9.895155412109611248e+00
2.383034071802205744e+03 -9.667951570963596808e+00
2.384550961726968580e+03 -8.612943637469136604e+00
2.386067851651730962e+03 -6.815611992826443810e+00
2.387584741576494253e+03 -4.421307341542804359e+00
2.389101631501256634e+03 -1.623507640291144583e+00
2.390618521426019470e+03 1.351799436569413260e+00
2.392135411350782306e+03 4.264346705293620587e+00
2.393652301275544687e+03 6.878958865030556424e+00
2.395169191200307523e+03 8.984502671768666460e+00
2.396686081125069904e+03 1.041088860044237308e+01
2.398202971049832740e+03 1.104275490243803759e+01
2.399719860974595576e+03 1.082873341032737002e+01
2.401236750899358412e+03 9.785553406414335242e+00
2.402753640824121248e+03 7.996656514829059148e+00
2.404270530748883630e+03 5.605438268337147534e+00
2.405787420673646466e+03 2.803665036225008844e+00
2.407304310598409302e+03 -1.839965212938148853e-01
2.408821200523171683e+03 -3.118087666738051933e+00
2.410338090447934519e+03 -5.763642008225649427e+00
2.411854980372697355e+03 -7.909090995009401936e+00
2.413371870297460191e+03 -9.383267114578519141e+00
2.414888760222222572e+03 -1.006913597877995592e+01
2.416405650146985408e+03 -9.913153291064377370e+00
2.417922540071748244e+03 -8.929496311449742763e+00
2.419439429996510626e+03 -7.198833307427797479e+00
2.420956319921273462e+03 -4.861735186380329310e+00
2.422473209846035843e+03 -2.107265494265537775e+00
2.423990099770799134e+03 8.423265924981491182e-01
2.425506989695561515e+03 3.749572056444214763e+00
2.427023879620324351e+03 6.380954872463066252e+00
2.428540769545087187e+03 8.525743880961137222e+00
2.430057659469849568e+03 1.001296436845596460e+01
2.431574549394612404e+03 1.072514124861037743e+01
2.433091439319374786e+03 1.060770724796003250e+01
2.434608329244137622e+03 9.673320142243888142e+00
2.436125219168900458e+03 8.000744527720197397e+00
2.437642109093663294e+03 5.728392623397830619e+00
2.439158999018426130e+03 3.043049751988764484e+00
2.440675888943188511e+03 1.646986560062595750e-01
2.442192778867951347e+03 -2.671328658925825383e+00
2.443709668792714183e+03 -5.233427649442011997e+00
2.445226558717476564e+03 -7.312484065146448664e+00
2.446743448642239400e+03 -8.738806427832107815e+00
2.448260338567001781e+03 -9.395860135893874698e+00
2.449777228491765072e+03 -9.229694016137578672e+00
2.451294118416527454e+03 -8.253298482904877886e+00
2.452811008341290290e+03 -6.545544159076837509e+00
2.454327898266053126e+03 -4.244787785003566682e+00
2.455844788190815507e+03 -1.537663133779369806e+00
2.457361678115578343e+03 1.356036315313910556e+00
2.458878568040340724e+03 4.201160417598825525e+00
2.460395457965103560e+03 6.766251557629400004e+00
2.461912347889866396e+03 8.842299664351548572e+00
2.463429237814629232e+03 1.025968633656743734e+01
2.464946127739392068e+03 1.090194748670737468e+01
2.466463017664154449e+03 1.071524073983972869e+01
2.467979907588917285e+03 9.712750646463016224e+00
2.469496797513680121e+03 7.973673600760929681e+00
2.471013687438442503e+03 5.636862212391706706e+00
2.472530577363205339e+03 2.889640424038260491e+00
2.474047467287968175e+03 -4.730893447185928469e-02
2.475564357212731011e+03 -2.937764733597730604e+00
2.477081247137493392e+03 -5.549057455480273404e+00
2.478598137062256228e+03 -7.670886293900724517e+00
2.480115026987019064e+03 -9.132342451940392181e+00
2.481631916911781445e+03 -9.815761601003314851e+00
2.483148806836544281e+03 -9.666283670278668083e+00
2.484665696761306663e+03 -8.696344054836361082e+00
2.486182586686069499e+03 -6.984729100595746587e+00
2.487699476610832335e+03 -4.670267400469910513e+00
2.489216366535595171e+03 -1.940661644787439855e+00
2.490733256460358007e+03 9.826414405772168070e-01
2.492250146385120388e+03 3.862324874677444342e+00
2.493767036309883224e+03 6.464378111050343989e+00
2.495283926234645605e+03 8.577029280854350901e+00
2.496800816159408441e+03 1.002790383746956060e+01
2.498317706084171277e+03 1.069802203198122825e+01
2.499834596008934113e+03 1.053150129128850487e+01
2.501351485933696949e+03 9.540174915920784926e+00
2.502868375858459331e+03 7.802747799292262698e+00
2.504385265783222167e+03 5.458550156286070987e+00
2.505902155707985003e+03 2.696386074699132607e+00
2.507419045632747384e+03 -2.606300633415449264e-01
2.508935935557510220e+03 -3.173031572513976162e+00
2.510452825482272601e+03 -5.804307276873905685e+00
2.511969715407035892e+03 -7.940003854718362675e+00
2.513486605331798273e+03 -9.405081942265191230e+00
2.515003495256561109e+03 -1.007812391413131614e+01
2.516520385181323945e+03 -9.901243087126820441e+00
2.518037275106086327e+03 -8.884888900178086857e+00
2.519554165030849163e+03 -7.107152742164021930e+00
2.521071054955611544e+03 -4.707621580266438066e+00
2.522587944880374380e+03 -1.876265794613210192e+00
2.524104834805137216e+03 1.161751716154118208e+00
2.525621724729900052e+03 4.164128327222612391e+00
2.527138614654662888e+03 6.890887300399370474e+00
2.528655504579425269e+03 9.123691224115555443e+00
2.530172394504188105e+03 1.068344817410454795e+01
2.531689284428950941e+03 1.144479053990426820e+01
2.533206174353713322e+03 1.134625597314653689e+01
2.534723064278476159e+03 1.039534395980721726e+01
2.536239954203238540e+03 8.668032550919065216e+00
2.537756844128001831e+03 6.302784836533682267e+00
2.539273734052764212e+03 3.489518073180264413e+00
2.540790623977527048e+03 4.544143280320725453e-01
2.542307513902289884e+03 -2.558212604277709801e+00
2.543824403827052265e+03 -5.305540521722812208e+00
2.545341293751815101e+03 -7.565776629877706938e+00
2.546858183676577482e+03 -9.156038331916549922e+00
2.548375073601340318e+03 -9.947136012240097358e+00
2.549891963526103154e+03 -9.874063383768659108e+00
2.551408853450865990e+03 -8.941343898461884265e+00
2.552925743375628826e+03 -7.222793627805310201e+00
2.554442633300391208e+03 -4.855708929055519540e+00
2.555959523225154044e+03 -2.029935212953295043e+00
2.557476413149916425e+03 1.027314748433578950e+00
2.558993303074679261e+03 4.069681427727021017e+00
2.560510192999442097e+03 6.851460071676023666e+00
2.562027082924204933e+03 9.147395313525679583e+00
2.563543972848967769e+03 1.077087837958893068e+01
2.565060862773730150e+03 1.158908137597313193e+01
2.566577752698492986e+03 1.153380592719947018e+01
2.568094642623255822e+03 1.060716476413633558e+01
2.569611532548018204e+03 8.881627526122777283e+00
2.571128422472781040e+03 6.494413095614907760e+00
2.572645312397543421e+03 3.636664142618076578e+00
2.574162202322306257e+03 5.382589013141760859e-01
2.575679092247069093e+03 -2.550533117079834433e+00
2.577195982171831929e+03 -5.379089035634206262e+00
2.578712872096594765e+03 -7.716562562635685296e+00
2.580229762021357146e+03 -9.370493187555698711e+00
2.581746651946119982e+03 -1.020239967727904684e+01
2.583263541870882364e+03 -1.013910063960912566e+01
2.584780431795645200e+03 -9.178843697132172963e+00
2.586297321720408036e+03 -7.391737748222367621e+00
2.587814211645170872e+03 -4.914437008645943905e+00
2.589331101569933708e+03 -1.939484804252064043e+00
2.590847991494696089e+03 1.299847257776417075e+00
